,Name,date,test,value
3103,Chandler,2020-07-10,test7,0.9818181818181818
3104,Ross,2020-01-10,test7,0.5
3105,Ross,2021-05-04,test7,0.045454545454545456
3106,Rachel,2021-04-23,test7,0.06363636363636363
3107,Phoebe,2021-01-07,test7,0.36363636363636365
3108,Joey,2020-02-14,test7,0.7090909090909091
3109,Chandler,2020-12-04,test7,0.8545454545454545
3110,Monica,2020-02-09,test7,0.06363636363636363
3111,Rachel,2020-10-12,test7,0.23636363636363636
3112,Joey,2020-08-17,test7,0.8909090909090909
3113,Chandler,2020-08-28,test7,0.4818181818181818
3114,Joey,2021-05-13,test7,0.7181818181818181
3115,Chandler,2020-10-25,test7,0.3181818181818182
3116,Phoebe,2021-02-11,test7,0.9272727272727272
3117,Chandler,2020-11-05,test7,0.4636363636363636
3118,Chandler,2020-07-28,test7,0.32727272727272727
3119,Rachel,2020-03-25,test7,0.41818181818181815
3120,Phoebe,2021-01-15,test7,0.6545454545454545
3121,Phoebe,2020-06-02,test7,0.7090909090909091
3122,Chandler,2021-01-28,test7,0.5636363636363636
3123,Ross,2021-04-28,test7,0.35454545454545455
3124,Chandler,2020-02-06,test7,0.02727272727272727
3125,Phoebe,2020-08-03,test7,0.07272727272727272
3126,Chandler,2020-07-23,test7,0.6181818181818182
3127,Rachel,2020-01-20,test7,0.7
3128,Monica,2021-02-12,test7,0.13636363636363635
3129,Monica,2020-05-12,test7,0.2909090909090909
3130,Ross,2021-03-07,test7,0.2727272727272727
3131,Phoebe,2020-08-07,test7,0.37272727272727274
3132,Phoebe,2020-07-14,test7,0.7090909090909091
3133,Rachel,2020-01-26,test7,0.22727272727272727
3134,Joey,2020-09-08,test7,1.0
3135,Rachel,2020-08-14,test7,0.02727272727272727
3136,Rachel,2020-06-19,test7,0.16363636363636364
3137,Ross,2020-12-20,test7,0.7090909090909091
3138,Monica,2020-05-14,test7,0.03636363636363636
3139,Chandler,2020-06-20,test7,0.1
3140,Rachel,2020-05-03,test7,0.09090909090909091
3141,Monica,2020-08-19,test7,0.2727272727272727
3142,Rachel,2020-03-10,test7,0.6090909090909091
3143,Monica,2021-04-21,test7,0.2
3144,Monica,2020-07-31,test7,0.8
3145,Chandler,2020-07-29,test7,0.045454545454545456
3146,Joey,2020-12-28,test7,0.7545454545454545
3147,Phoebe,2020-08-26,test7,0.22727272727272727
3148,Chandler,2020-01-30,test7,0.8272727272727273
3149,Rachel,2020-02-11,test7,0.4090909090909091
3150,Ross,2021-05-09,test7,0.5454545454545454
3151,Monica,2020-12-18,test7,0.2636363636363636
3152,Ross,2020-01-25,test7,0.7454545454545455
3153,Ross,2020-12-23,test7,0.7727272727272727
3154,Rachel,2020-11-02,test7,0.15454545454545454
3155,Joey,2020-08-04,test7,0.00909090909090909
3156,Ross,2021-01-16,test7,0.11818181818181818
3157,Ross,2021-03-12,test7,0.5
3158,Ross,2020-02-05,test7,0.7545454545454545
3159,Chandler,2020-11-15,test7,0.5363636363636364
3160,Joey,2021-03-08,test7,0.1
3161,Monica,2020-01-28,test7,0.9272727272727272
3162,Ross,2021-03-13,test7,0.8272727272727273
3163,Rachel,2021-03-16,test7,0.2727272727272727
3164,Ross,2021-03-11,test7,0.6363636363636364
3165,Ross,2020-09-05,test7,0.4090909090909091
3166,Ross,2020-07-26,test7,0.7545454545454545
3167,Ross,2020-04-30,test7,0.509090909090909
3168,Phoebe,2020-04-11,test7,0.4727272727272727
3169,Monica,2020-05-22,test7,0.02727272727272727
3170,Chandler,2020-08-11,test7,0.43636363636363634
3171,Chandler,2020-01-27,test7,0.07272727272727272
3172,Monica,2020-03-04,test7,0.7090909090909091
3173,Chandler,2021-02-14,test7,0.03636363636363636
3174,Phoebe,2021-04-27,test7,0.9545454545454546
3175,Joey,2020-04-18,test7,0.17272727272727273
3176,Rachel,2020-04-06,test7,0.8090909090909091
3177,Phoebe,2020-04-04,test7,0.7181818181818181
3178,Chandler,2021-04-11,test7,0.9090909090909091
3179,Monica,2020-10-28,test7,0.3
3180,Joey,2020-11-03,test7,0.7
3181,Monica,2021-02-04,test7,0.8
3182,Rachel,2020-07-30,test7,0.5545454545454546
3183,Chandler,2021-01-22,test7,0.41818181818181815
3184,Joey,2020-01-15,test7,0.7090909090909091
3185,Chandler,2020-07-18,test7,0.09090909090909091
3186,Ross,2020-07-22,test7,0.8909090909090909
3187,Monica,2021-02-23,test7,0.44545454545454544
3188,Rachel,2020-10-19,test7,0.7363636363636363
3189,Joey,2020-07-02,test7,0.4727272727272727
3190,Phoebe,2020-05-30,test7,0.21818181818181817
3191,Monica,2020-10-14,test7,0.14545454545454545
3192,Chandler,2020-01-03,test7,0.3090909090909091
3193,Ross,2020-06-24,test7,0.9090909090909091
3194,Ross,2021-02-19,test7,0.9545454545454546
3195,Joey,2020-04-29,test7,0.5727272727272728
3196,Monica,2021-04-24,test7,0.32727272727272727
3197,Rachel,2021-01-21,test7,0.5636363636363636
3198,Monica,2020-04-20,test7,0.18181818181818182
3199,Joey,2020-02-08,test7,0.6
3200,Phoebe,2021-02-05,test7,0.13636363636363635
3201,Rachel,2020-12-22,test7,0.3090909090909091
3202,Ross,2020-03-27,test7,0.23636363636363636
3203,Rachel,2020-05-07,test7,0.6272727272727273
3204,Monica,2020-12-24,test7,0.4727272727272727
3205,Phoebe,2020-05-08,test7,0.22727272727272727
3206,Phoebe,2020-02-21,test7,0.8636363636363636
3207,Phoebe,2020-11-04,test7,0.7909090909090909
3208,Phoebe,2020-01-07,test7,0.2545454545454545
3209,Joey,2021-01-01,test7,0.9
3210,Joey,2021-03-10,test7,0.8727272727272727
3211,Joey,2021-03-14,test7,0.10909090909090909
3212,Chandler,2020-11-23,test7,0.23636363636363636
3213,Joey,2020-02-15,test7,0.3
3214,Joey,2020-11-17,test7,0.4818181818181818
3215,Phoebe,2021-04-29,test7,0.8090909090909091
3216,Monica,2020-04-25,test7,0.7090909090909091
3217,Joey,2020-06-27,test7,0.18181818181818182
3218,Ross,2020-02-25,test7,0.6818181818181818
3219,Chandler,2020-11-16,test7,0.6
3220,Ross,2021-02-02,test7,0.32727272727272727
3221,Phoebe,2020-12-13,test7,0.3090909090909091
3222,Monica,2020-10-03,test7,0.13636363636363635
3223,Monica,2020-10-23,test7,0.6545454545454545
3224,Chandler,2020-05-21,test7,0.5727272727272728
3225,Monica,2020-06-22,test7,0.8
3226,Chandler,2020-11-24,test7,0.8818181818181818
3227,Phoebe,2021-02-28,test7,0.02727272727272727
3228,Joey,2021-01-17,test7,0.38181818181818183
3229,Joey,2020-06-03,test7,0.2
3230,Rachel,2021-05-12,test7,0.7454545454545455
3231,Phoebe,2020-04-24,test7,0.3090909090909091
3232,Joey,2021-03-21,test7,0.8909090909090909
3233,Monica,2020-12-09,test7,0.7090909090909091
3234,Chandler,2020-06-28,test7,0.9545454545454546
3235,Ross,2020-11-07,test7,0.9090909090909091
3236,Ross,2021-05-03,test7,0.38181818181818183
3237,Rachel,2021-01-23,test7,0.1
3238,Joey,2020-04-21,test7,0.7909090909090909
3239,Ross,2020-10-27,test7,0.11818181818181818
3240,Joey,2020-03-31,test7,0.8090909090909091
3241,Phoebe,2021-03-25,test7,0.6090909090909091
3242,Phoebe,2020-01-13,test7,0.8909090909090909
3243,Monica,2020-09-23,test7,0.9
3244,Rachel,2021-01-30,test7,0.9363636363636364
3245,Phoebe,2020-06-10,test7,0.2545454545454545
3246,Rachel,2020-11-08,test7,0.7909090909090909
3247,Rachel,2021-04-01,test7,0.6
3248,Rachel,2020-06-16,test7,0.5545454545454546
3249,Rachel,2020-10-04,test7,0.9
3250,Joey,2021-01-09,test7,0.7545454545454545
3251,Ross,2020-11-01,test7,0.5818181818181818
3252,Phoebe,2020-08-01,test7,0.01818181818181818
3253,Chandler,2021-01-27,test7,0.7727272727272727
3254,Joey,2020-09-30,test7,0.4
3255,Ross,2020-03-12,test7,0.14545454545454545
3256,Chandler,2020-04-17,test7,0.43636363636363634
3257,Ross,2020-06-23,test7,0.2818181818181818
3258,Ross,2020-09-10,test7,0.8
3259,Ross,2020-11-28,test7,0.5272727272727272
3260,Joey,2020-04-07,test7,0.10909090909090909
3261,Joey,2021-01-04,test7,0.3090909090909091
3262,Rachel,2020-10-13,test7,0.6727272727272727
3263,Chandler,2020-12-05,test7,0.6363636363636364
3264,Monica,2020-12-03,test7,0.3
3265,Ross,2020-09-19,test7,0.24545454545454545
3266,Monica,2020-01-29,test7,0.5818181818181818
3267,Monica,2020-01-12,test7,0.39090909090909093
3268,Joey,2020-09-22,test7,0.8818181818181818
3269,Joey,2020-10-26,test7,0.41818181818181815
3270,Joey,2020-12-15,test7,0.5545454545454546
3271,Rachel,2020-11-20,test7,0.6727272727272727
3272,Ross,2020-09-28,test7,0.2818181818181818
3273,Monica,2020-02-29,test7,0.09090909090909091
3274,Joey,2021-01-19,test7,0.5818181818181818
3275,Rachel,2020-02-10,test7,0.4909090909090909
3276,Rachel,2020-12-02,test7,0.9
3277,Rachel,2020-12-26,test7,0.5636363636363636
3278,Joey,2021-02-08,test7,1.0
3279,Ross,2021-03-17,test7,0.8636363636363636
3280,Ross,2020-03-24,test7,0.9818181818181818
3281,Ross,2021-01-29,test7,0.21818181818181817
3282,Ross,2020-12-17,test7,0.7
3283,Phoebe,2021-02-22,test7,0.7181818181818181
3284,Phoebe,2020-09-24,test7,0.17272727272727273
3285,Joey,2020-04-09,test7,0.15454545454545454
3286,Rachel,2020-09-02,test7,0.2636363636363636
3287,Ross,2021-04-30,test7,0.35454545454545455
3288,Joey,2020-09-18,test7,0.6272727272727273
3289,Monica,2020-05-25,test7,0.2909090909090909
3290,Monica,2020-07-21,test7,0.02727272727272727
3291,Chandler,2020-10-31,test7,0.18181818181818182
3292,Ross,2021-03-05,test7,0.045454545454545456
3293,Phoebe,2020-05-01,test7,0.5
3294,Ross,2020-09-16,test7,0.38181818181818183
3295,Ross,2020-03-21,test7,0.34545454545454546
3296,Phoebe,2020-09-20,test7,0.4727272727272727
3297,Rachel,2020-06-21,test7,0.37272727272727274
3298,Phoebe,2021-01-03,test7,0.5454545454545454
3299,Rachel,2021-03-15,test7,0.00909090909090909
3300,Monica,2021-02-01,test7,0.6181818181818182
3301,Rachel,2020-02-07,test7,0.4090909090909091
3302,Rachel,2021-04-06,test7,0.8454545454545455
3303,Phoebe,2021-04-15,test7,0.4818181818181818
3304,Phoebe,2020-07-24,test7,0.9181818181818182
3305,Joey,2020-03-18,test7,0.5272727272727272
3306,Chandler,2021-01-24,test7,0.6272727272727273
3307,Monica,2020-07-20,test7,0.5181818181818182
3308,Monica,2020-12-21,test7,0.06363636363636363
3309,Monica,2021-03-22,test7,0.15454545454545454
3310,Phoebe,2020-06-06,test7,0.06363636363636363
3311,Joey,2020-08-10,test7,0.7
3312,Joey,2020-06-26,test7,0.8545454545454545
3313,Phoebe,2020-03-06,test7,0.5545454545454546
3314,Phoebe,2020-09-01,test7,0.06363636363636363
3315,Monica,2020-09-27,test7,0.8909090909090909
3316,Monica,2021-01-13,test7,0.32727272727272727
3317,Chandler,2021-04-17,test7,0.8727272727272727
3318,Phoebe,2020-12-12,test7,0.7181818181818181
3319,Phoebe,2021-05-02,test7,0.13636363636363635
3320,Phoebe,2020-03-22,test7,0.39090909090909093
3321,Chandler,2020-07-17,test7,0.6818181818181818
3322,Ross,2020-11-26,test7,0.1
3323,Monica,2020-02-13,test7,0.24545454545454545
3324,Monica,2021-04-19,test7,0.11818181818181818
3325,Rachel,2021-03-01,test7,0.8
3326,Joey,2020-03-09,test7,0.7
3327,Ross,2020-12-31,test7,0.5181818181818182
3328,Monica,2021-04-10,test7,0.8363636363636363
3329,Ross,2021-04-12,test7,0.8818181818181818
3330,Monica,2020-11-18,test7,0.7727272727272727
3331,Chandler,2020-10-30,test7,0.6545454545454545
3332,Joey,2021-02-03,test7,0.42727272727272725
3333,Joey,2020-05-20,test7,0.2727272727272727
3334,Monica,2020-09-25,test7,0.9272727272727272
3335,Monica,2020-05-17,test7,0.5363636363636364
3336,Rachel,2021-04-03,test7,0.7818181818181819
3337,Ross,2021-02-27,test7,0.2545454545454545
3338,Ross,2021-01-08,test7,0.08181818181818182
3339,Chandler,2020-03-28,test7,0.4
3340,Monica,2021-02-25,test7,0.11818181818181818
3341,Monica,2020-11-10,test7,0.37272727272727274
3342,Monica,2020-02-28,test7,0.45454545454545453
3343,Rachel,2020-09-09,test7,0.18181818181818182
3344,Chandler,2020-11-27,test7,0.8090909090909091
3345,Phoebe,2021-02-09,test7,0.11818181818181818
3346,Chandler,2020-03-15,test7,0.5818181818181818
3347,Joey,2020-01-14,test7,0.9181818181818182
3348,Ross,2020-05-09,test7,0.6272727272727273
3349,Rachel,2020-03-30,test7,0.5818181818181818
3350,Rachel,2021-01-25,test7,0.41818181818181815
3351,Joey,2020-02-27,test7,0.34545454545454546
3352,Phoebe,2020-08-02,test7,0.7636363636363637
3353,Ross,2020-09-04,test7,0.00909090909090909
3354,Rachel,2021-05-05,test7,0.2545454545454545
3355,Phoebe,2020-06-17,test7,0.7545454545454545
3356,Ross,2020-03-02,test7,0.32727272727272727
3357,Joey,2021-04-25,test7,0.6454545454545455
3358,Ross,2020-02-24,test7,0.8818181818181818
3359,Ross,2020-07-08,test7,0.8181818181818182
3360,Chandler,2020-06-15,test7,0.045454545454545456
3361,Phoebe,2020-08-16,test7,0.6090909090909091
3362,Monica,2021-04-05,test7,0.5363636363636364
3363,Rachel,2021-05-14,test7,0.02727272727272727
3364,Monica,2020-07-25,test7,0.6727272727272727
3365,Rachel,2020-01-01,test7,0.6727272727272727
3366,Phoebe,2020-06-25,test7,0.6454545454545455
3367,Rachel,2020-06-11,test7,0.02727272727272727
3368,Rachel,2021-03-23,test7,0.7
3369,Phoebe,2020-09-14,test7,0.4727272727272727
3370,Rachel,2020-03-14,test7,0.14545454545454545
3371,Chandler,2020-09-17,test7,0.06363636363636363
3372,Rachel,2021-04-22,test7,0.990909090909091
3373,Chandler,2020-08-05,test7,0.36363636363636365
3374,Joey,2021-03-18,test7,0.38181818181818183
3375,Ross,2021-01-02,test7,0.03636363636363636
3376,Phoebe,2021-03-24,test7,0.509090909090909
3377,Chandler,2020-06-13,test7,0.9545454545454546
3378,Rachel,2020-05-26,test7,0.6545454545454545
3379,Chandler,2020-08-31,test7,0.7545454545454545
3380,Monica,2020-03-13,test7,0.6181818181818182
3381,Phoebe,2020-03-07,test7,0.7727272727272727
3382,Rachel,2020-07-01,test7,0.17272727272727273
3383,Joey,2020-01-16,test7,0.045454545454545456
3384,Chandler,2020-10-01,test7,0.07272727272727272
3385,Phoebe,2021-02-24,test7,0.7818181818181819
3386,Chandler,2020-10-06,test7,0.990909090909091
3387,Monica,2020-02-17,test7,0.06363636363636363
3388,Phoebe,2021-03-29,test7,0.45454545454545453
3389,Rachel,2020-05-24,test7,0.6636363636363637
3390,Phoebe,2021-03-09,test7,0.4727272727272727
3391,Phoebe,2020-07-15,test7,0.5363636363636364
3392,Phoebe,2020-07-16,test7,0.4909090909090909
3393,Phoebe,2021-02-16,test7,0.10909090909090909
3394,Joey,2021-03-20,test7,0.18181818181818182
3395,Monica,2021-01-11,test7,0.9545454545454546
3396,Monica,2020-05-19,test7,0.18181818181818182
3397,Ross,2021-03-31,test7,0.5545454545454546
3398,Joey,2020-11-09,test7,0.2
3399,Chandler,2020-03-08,test7,0.7818181818181819
3400,Rachel,2020-10-24,test7,0.6272727272727273
3401,Joey,2020-02-20,test7,0.6
3402,Chandler,2020-10-20,test7,0.42727272727272725
3403,Ross,2020-11-13,test7,0.6454545454545455
3404,Ross,2020-04-13,test7,0.20909090909090908
3405,Phoebe,2021-03-26,test7,0.7181818181818181
3406,Rachel,2021-02-17,test7,0.07272727272727272
3407,Ross,2020-12-29,test7,0.7909090909090909
3408,Monica,2020-12-10,test7,0.9636363636363636
3409,Chandler,2020-08-09,test7,0.8454545454545455
3410,Monica,2020-08-20,test7,0.6090909090909091
3411,Monica,2020-07-11,test7,0.6636363636363637
3412,Monica,2020-07-27,test7,0.41818181818181815
3413,Monica,2021-01-26,test7,0.8272727272727273
3414,Phoebe,2020-12-07,test7,0.5909090909090909
3415,Ross,2020-01-18,test7,0.6272727272727273
3416,Phoebe,2020-11-29,test7,0.34545454545454546
3417,Ross,2020-03-16,test7,1.0
3418,Phoebe,2020-12-01,test7,0.9818181818181818
3419,Chandler,2020-06-05,test7,0.06363636363636363
3420,Rachel,2020-04-01,test7,0.5
3421,Joey,2020-06-30,test7,0.36363636363636365
3422,Chandler,2020-01-23,test7,0.01818181818181818
3423,Monica,2020-04-16,test7,0.03636363636363636
3424,Joey,2021-02-10,test7,1.0
3425,Monica,2020-01-11,test7,0.3
3426,Chandler,2021-04-14,test7,0.9545454545454546
3427,Joey,2020-08-24,test7,0.41818181818181815
3428,Phoebe,2020-02-26,test7,0.7545454545454545
3429,Chandler,2021-03-03,test7,0.9
3430,Chandler,2021-05-01,test7,0.4727272727272727
3431,Chandler,2020-02-23,test7,0.01818181818181818
3432,Rachel,2020-06-14,test7,0.7
3433,Joey,2021-01-20,test7,0.8181818181818182
3434,Rachel,2020-02-04,test7,0.5272727272727272
3435,Monica,2021-03-19,test7,0.5454545454545454
3436,Joey,2020-04-22,test7,0.9545454545454546
3437,Rachel,2020-04-27,test7,0.21818181818181817
3438,Joey,2021-02-15,test7,0.8454545454545455
3439,Ross,2020-12-27,test7,0.6636363636363637
3440,Rachel,2020-04-03,test7,0.20909090909090908
3441,Phoebe,2020-04-19,test7,0.22727272727272727
3442,Chandler,2020-05-23,test7,0.45454545454545453
3443,Joey,2020-10-29,test7,0.24545454545454545
3444,Joey,2020-10-07,test7,0.7545454545454545
3445,Rachel,2020-01-06,test7,0.5909090909090909
3446,Ross,2020-01-21,test7,0.990909090909091
3447,Ross,2020-06-18,test7,0.3181818181818182
3448,Monica,2021-01-18,test7,0.39090909090909093
3449,Ross,2020-12-08,test7,0.6363636363636364
3450,Chandler,2020-02-01,test7,0.7727272727272727
3451,Monica,2020-11-30,test7,0.38181818181818183
3452,Phoebe,2020-10-02,test7,0.7818181818181819
3453,Ross,2020-08-23,test7,0.9636363636363636
3454,Rachel,2020-07-09,test7,0.6545454545454545
3455,Ross,2021-02-26,test7,0.24545454545454545
3456,Ross,2020-12-25,test7,0.5272727272727272
3457,Chandler,2021-05-11,test7,0.8909090909090909
3458,Monica,2020-01-19,test7,0.2727272727272727
3459,Joey,2020-01-08,test7,0.32727272727272727
3460,Chandler,2020-05-04,test7,0.5909090909090909
3461,Rachel,2020-01-24,test7,1.0
3462,Phoebe,2020-08-06,test7,0.17272727272727273
3463,Joey,2020-09-15,test7,0.10909090909090909
3464,Monica,2021-05-10,test7,0.5636363636363636
3465,Phoebe,2020-09-13,test7,0.7545454545454545
3466,Joey,2020-12-11,test7,0.9090909090909091
3467,Joey,2020-03-11,test7,0.3090909090909091
3468,Monica,2020-05-15,test7,0.9272727272727272
3469,Phoebe,2020-10-22,test7,0.7727272727272727
3470,Ross,2020-06-01,test7,0.8181818181818182
3471,Chandler,2020-09-21,test7,0.4818181818181818
3472,Ross,2020-05-10,test7,0.0
3473,Joey,2020-03-05,test7,0.2909090909090909
3474,Ross,2020-05-02,test7,0.6909090909090909
3475,Ross,2020-10-15,test7,0.39090909090909093
3476,Ross,2020-11-12,test7,0.38181818181818183
3477,Rachel,2020-07-05,test7,0.4727272727272727
3478,Rachel,2020-05-28,test7,0.08181818181818182
3479,Chandler,2020-08-12,test7,0.1
3480,Chandler,2020-04-26,test7,0.01818181818181818
3481,Rachel,2021-02-18,test7,0.6454545454545455
3482,Chandler,2020-03-23,test7,0.7363636363636363
3483,Rachel,2020-05-18,test7,0.7818181818181819
3484,Joey,2020-02-19,test7,0.4
3485,Rachel,2021-04-20,test7,0.0
3486,Monica,2020-07-06,test7,0.01818181818181818
3487,Monica,2020-05-31,test7,0.5545454545454546
3488,Monica,2020-12-16,test7,0.9636363636363636
3489,Monica,2020-01-22,test7,0.9
3490,Joey,2020-11-22,test7,0.5
3491,Joey,2021-04-18,test7,0.9454545454545454
3492,Chandler,2021-04-08,test7,0.8909090909090909
3493,Joey,2021-03-06,test7,0.00909090909090909
3494,Monica,2020-08-15,test7,0.18181818181818182
3495,Monica,2020-04-08,test7,0.09090909090909091
3496,Joey,2020-12-30,test7,0.32727272727272727
3497,Joey,2021-04-16,test7,0.5272727272727272
3498,Chandler,2020-08-25,test7,0.9545454545454546
3499,Rachel,2021-05-07,test7,0.43636363636363634
3500,Joey,2020-05-29,test8,0.673469387755102
3501,Chandler,2021-04-07,test8,0.6054421768707483
3502,Rachel,2021-05-06,test8,0.19047619047619047
3503,Joey,2020-10-10,test8,0.8571428571428571
3504,Ross,2020-08-27,test8,0.027210884353741496
3505,Rachel,2020-01-04,test8,0.9319727891156463
3506,Phoebe,2020-10-18,test8,0.3673469387755102
3507,Rachel,2020-07-07,test8,0.272108843537415
3508,Chandler,2020-12-06,test8,0.6054421768707483
3509,Phoebe,2021-01-06,test8,0.0
3510,Monica,2020-08-13,test8,0.6598639455782312
3511,Chandler,2020-09-06,test8,0.3741496598639456
3512,Chandler,2020-05-11,test8,0.08163265306122448
3513,Joey,2020-06-07,test8,0.9319727891156463
